o	count
the Alps subsection to which the mountain belongs, according to the SOIUSA classification	1
former choreographer	1
drámadóir	1
xsd:positiveInteger	1
http://mappings.dbpedia.org/index.php/OntologyClass:IceHockeyPlayer	1
first win	1
Chipkarte für automatische Bezahlsysteme im Personenverkehr die an diesem Bahnhof benutzt werden kann.	1
http://mappings.dbpedia.org/index.php/OntologyProperty:apofocus	1
http://mappings.dbpedia.org/index.php/OntologyProperty:chorusCharacterInPlay	1
http://mappings.dbpedia.org/index.php/OntologyProperty:icd10	1
Spezies	1
http://mappings.dbpedia.org/index.php/OntologyProperty:race	1
教皇	1
http://mappings.dbpedia.org/index.php/OntologyClass:BaseballSeason	1
http://dbpedia.org/ontology/Blazon	1
http://mappings.dbpedia.org/index.php/OntologyProperty:numberOfDistrict	1
http://mappings.dbpedia.org/index.php/OntologyProperty:cites	1
flooding date	1
régime de classification	1
televisiepersoon	1
galicianSpeakersPercentage	1
opleiding	1
gitaar	1
Originalsprache	1
http://mappings.dbpedia.org/index.php/OntologyProperty:nerve	1
superbowl win	1
tunnel de voie navigable	1
bridge	1
kilometre	1
cloth size	1
Hymne national	1
event description	1
http://mappings.dbpedia.org/index.php/OntologyClass:Municipality	1
australia open mixed	1
estación espacial	1
latest release version	1
grootste plaats	1
security	1
decimetre	1
rank	1
Embryologie	1
project	1
docked time (μ)	1
Quote	1
http://mappings.dbpedia.org/index.php/OntologyProperty:blazonLink	1
next stop on a route.	1
http://mappings.dbpedia.org/index.php/OntologyProperty:subsequentWork	1
reopened	1
Rivale	1
Ein Gebäude, umgangssprachlich auch oft als Haus bezeichnet, ist ein Bauwerk, das Räume umschließt, betreten werden kann und zum Schutz von Menschen, Tieren oder Sachen dient (http://de.wikipedia.org/wiki/Geb%C3%A4ude).	1
http://mappings.dbpedia.org/index.php/OntologyClass:Painter	1
protéine	1
Katze	1
System the passengers are using (from which the passenger statistics are).	1
The out written call sign.	1
astéroïde	1
Konstruktion	1
zodiac sign	1
Gray page	1
area code	1
human development index rank	1
kunstsoort	1
главни Алпски сектор	1
http://www.wikidata.org/entity/Q753110	1
μυθικό πλάσμα	1
offizieller Name	1
Datum der Erstausgabe	1
aircraft helicopter utility	1
bestuursorgaan	1
floor count	1
maladie	1
http://mappings.dbpedia.org/index.php/OntologyClass:Fiefdom	1
http://mappings.dbpedia.org/index.php/OntologyClass:Event	1
Verfügbarkeit von frei zugänglichem Inhalten.	1
χαρακτήρες της ντίσνευ	1
http://mappings.dbpedia.org/index.php/OntologyProperty:areaQuote	1
Rundfunkveranstalter	1
http://www.wikidata.org/entity/Q1656682	1
Aantal huizen in afgegrensd gebied	1
The subject of a non-fiction book (e.g.: History, Biography, Cookbook, Climate change, ...).	1
lowest temperature at which a substance can vaporize and start burning	1
http://mappings.dbpedia.org/index.php/OntologyProperty:patron	1
Spezialeffekte	1
innealtóir	1
http://mappings.dbpedia.org/index.php/OntologyProperty:ideology	1
element placed above current element in D.I.Mendeleev's table	1
sraith curlála	1
this season	1
honduranLempira	1
http://mappings.dbpedia.org/index.php/OntologyClass:BritishRoyalty	1
vervolg werk	1
astaróideach	1
http://mappings.dbpedia.org/index.php/OntologyProperty:congressionalDistrict	1
Wikipage revision ID	1
wins at pga	1
poème	1
귀중품의 컬렉션	1
Bodybuilder	1
premiere place	1
カジノ	1
καναδέζικη ομάδα ποδοσφαίρου	1
Designates the category of people commemorated by a monument	1
βάθος	1
compagnie d'autobus	1
Ένας τηλεοπτικός σταθμός έχει μια παράταξη.Για παράδειγμα ο τηλεοπτικός σταθμός WABC-TV (or ABC 7, Channel 7).Δεν πρέπει να συγχέεται με το τηλεοπτικό δίκτυο ABC,που έχει πολλούς τηλεοπτικούς σταθμούς.	1
acomhal bóithre	1
Insekt	1
staonadh	1
temple year	1
http://mappings.dbpedia.org/index.php/OntologyClass:Lighthouse	1
ρωμαίος αυτοκράτορας	1
aircraft gun	1
beeldhouwwerk	1
taobh b	1
production years	1
nächste Mission	1
lloc	1
http://mappings.dbpedia.org/index.php/OntologyClass:OverseasDepartment	1
bu sezon	1
потпредседник	1
http://mappings.dbpedia.org/index.php/OntologyProperty:mainBuilding	1
currency code	1
unesco	1
illiteracy	1
http://www.wikidata.org/entity/Q131512	1
terahertz	1
end date	1
length quote	1
associate editor	1
http://mappings.dbpedia.org/index.php/OntologyProperty:previousName	1
elevation (μ)	1
http://www.wikidata.org/entity/P212	1
http://mappings.dbpedia.org/index.php/OntologyProperty:mainDomain	1
урбано подручје	1
τοποθεσία του ανθρώπινου γονιδίου	1
ψηφιακή φωτογραφική μηχανή	1
order (taxonomy)	1
session number	1
depths	1
http://mappings.dbpedia.org/index.php/OntologyProperty:owningOrganisation	1
certificaat van herkomst voor kwaliteitswijnen	1
化学物質	1
definition	1
http://mappings.dbpedia.org/index.php/OntologyProperty:aircraftHelicopterAttack	1
Κόμικς που παράγονται αρχικά στην Κίνα	1
creative director	1
Ένας στρατός αποτελεί τις επίγειες ένοπλες δυνάμεις ενός έθνους	1
http://mappings.dbpedia.org/index.php/OntologyProperty:aircraftHelicopterCargo	1
navette spatiale	1
http://mappings.dbpedia.org/index.php/OntologyProperty:varietals	1
http://mappings.dbpedia.org/index.php/OntologyClass:Ambassador	1
okato code	1
nigerianNaira	1
http://mappings.dbpedia.org/index.php/OntologyProperty:kinOfLanguage	1
http://mappings.dbpedia.org/index.php/OntologyProperty:goldMedalMixed	1
reich	1
http://mappings.dbpedia.org/index.php/OntologyProperty:bnfId	1
πύργος	1
πρωτεύουσα	1
révolte	1
http://mappings.dbpedia.org/index.php/OntologyProperty:crownDependency	1
http://mappings.dbpedia.org/index.php/OntologyProperty:restingDate	1
silver medal single	1
http://mappings.dbpedia.org/index.php/OntologyClass:Vicar	1
profondeur (μ)	1
http://mappings.dbpedia.org/index.php/OntologyClass:Legislature	1
emblem	1
American-Football-Liga	1
Ένα σύνολο από στοιχεία ή πόρους που μπορούν να χρησιμοποιηθούν για επεξεργασία και παραγωγή πληροφορίας	1
http://mappings.dbpedia.org/index.php/OntologyProperty:militaryBranch	1
Einkaufszentrum	1
управни округ	1
自動車	1
http://mappings.dbpedia.org/index.php/OntologyClass:Settlement	1
http://mappings.dbpedia.org/index.php/OntologyProperty:coatOfArms	1
水車小屋	1
coronation date	1
gluaisrothar	1
Radius_ly	1
http://dbpedia.org/ontology/Instrumentalist	1
http://mappings.dbpedia.org/index.php/OntologyProperty:australiaOpenSingle	1
bust-waist-hip Size	1
astronomicalUnit	1
beeinflusst	1
highschool	1
http://mappings.dbpedia.org/index.php/OntologyClass:Standard	1
asset under management ($)	1
Number of spans or arches.	1
http://mappings.dbpedia.org/index.php/OntologyProperty:voice	1
ショッピングモール	1
call sign	1
http://mappings.dbpedia.org/index.php/OntologyProperty:wikiPageDisambiguates	1
http://mappings.dbpedia.org/index.php/OntologyProperty:parentMountainPeak	1
primary fuel type	1
written work	1
τραγούδι	1
Besucherzahl	1
congoleseFranc	1
team point	1
Rangliste	1
íomhá	1
Außerhalb Chinas wird der Begriff für Comics aus China verwendet.	1
http://schema.org/episodeNumber	1
reptile	1
background	1
http://www.wikidata.org/entity/Q378622	1
bouwmateriaal	1
overzees departement	1
http://mappings.dbpedia.org/index.php/OntologyProperty:soccerLeaguePromoted	1
http://www.wikidata.org/entity/Q16278103	1
canonized by	1
national tournament bronze	1
http://mappings.dbpedia.org/index.php/OntologyProperty:detectionMethod	1
地震	1
http://mappings.dbpedia.org/index.php/OntologyProperty:visitorsPerDay	1
hair color	1
silver medal mixed	1
opera	1
article	1
inline hockey league	1
vorige evenement	1
http://www.wikidata.org/entity/P38	1
biomolécule	1
una persona que cocina profesionalmente para otras	1
http://mappings.dbpedia.org/index.php/OntologyClass:Biologist	1
http://mappings.dbpedia.org/index.php/OntologyProperty:managerYearsStartYear	1
http://mappings.dbpedia.org/index.php/OntologyProperty:visitorsPercentageChange	1
mijn (delfstoffen))	1
http://mappings.dbpedia.org/index.php/OntologyClass:Language	1
spur type	1
appareil photo numérique	1
http://www.wikidata.org/entity/Q163740	1
Number Of Capital Deputies	1
Manga is het Japanse equivalent van het stripverhaal	1
The reference identification of the project.	1
http://mappings.dbpedia.org/index.php/OntologyClass:Cemetery	1
図書館	1
versie	1
Anfang des Verkehrswegs.	1
comhdhúileach	1
country with first astronaut	1
http://www.wikidata.org/entity/Q28640	1
valley	1
ブルワリー	1
http://mappings.dbpedia.org/index.php/OntologyProperty:sovereignCountry	1
comórtas sacair	1
The general direction of the route (eg. North-South).	1
Bildgröße (px)	1
conflict	1
station de ski	1
fips code	1
http://mappings.dbpedia.org/index.php/OntologyClass:Abbey	1
유명인	1
wegkruising	1
http://mappings.dbpedia.org/index.php/OntologyProperty:countryWithFirstSpaceflight	1
Ένα ερευνητικό έργο είναι μια επιστημονική έρευνα, συνήθως με τη χρήση επιστημονικών μεθόδων, για την επίτευξη των καθορισμένων στόχων.	1
macedonianDenar	1
séasúr daorchluiche	1
Count of the houses in the Protected Area	1
http://mappings.dbpedia.org/index.php/OntologyProperty:wordBefore	1
ανιμέιτορ	1
gigawattHour	1
gallery item	1
andere Partei	1
politieke functie	1
degreeCelsius	1
ginkgo	1
heiligverklaring datum	1
A dam is part of a landscape infrastructure, like waterworks (canals) or roads, much more than a building, though, of course, it has been built, too.	1
libretto	1
Band	1
Verzameling van documenten rondom een persoon of organisatie.	1
αριθμός συμμετεχόντων γυναικών αθλητριών	1
Australian Football League	1
http://mappings.dbpedia.org/index.php/OntologyProperty:europeanAffiliation	1
The Political party of leader.	1
http://www.wikidata.org/entity/Q25372	1
champion in double female	1
highest place	1
大使	1
http://mappings.dbpedia.org/index.php/OntologyProperty:uciCode	1
Öffentliches Personenverkehrssystem	1
station	1
mineral	1
http://mappings.dbpedia.org/index.php/OntologyProperty:constellation	1
IMDb id	1
http://mappings.dbpedia.org/index.php/OntologyProperty:railwayRollingStock	1
radio host	1
municipalité	1
http://mappings.dbpedia.org/index.php/OntologyClass:Game	1
musicFormat	1
Automobilmodell	1
Liga	1
initally used for	1
fichier	1
menselijk genoom locatie	1
owning company	1
http://mappings.dbpedia.org/index.php/OntologyClass:Sound	1
frère ou soeur	1
deoise	1
http://mappings.dbpedia.org/index.php/OntologyProperty:placeOfWorship	1
sraith leadóige	1
ancien pays	1
the highway system that a route is part of	1
plant	1
per capita income ($)	1
number of participating nations	1
鉄道駅	1
aircraft helicopter	1
medalist	1
am erfolgreichsten	1
http://mappings.dbpedia.org/index.php/OntologyProperty:otherServingLines	1
Ökonom	1
http://mappings.dbpedia.org/index.php/OntologyProperty:refgeo	1
decide date	1
previous stop on a route.	1
skater	1
toll ($)	1
chief place	1
motorcycle racing league	1
number of pixels (millions)	1
http://mappings.dbpedia.org/index.php/OntologyProperty:yearElevationIntoNobility	1
Date of approval by lower parliament (House of Commons, Chambre des Députés, Bundestag, Tweede Kamer etc.).	1
videojuego	1
dorp	1
Der Platz des Gebäudes in der Liste der höchsten Gebäude des Landes	1
δράμα	1
ヒップ (μ)	1
Kunst Zeitstil	1
http://www.wikidata.org/entity/Q1444	1
http://mappings.dbpedia.org/index.php/OntologyProperty:governmentMountain	1
other occupation	1
http://mappings.dbpedia.org/index.php/OntologyProperty:numberOfCountries	1
Une usine est un bâtiment ou un ensemble de bâtiments destinés à la production industrielle.	1
http://www.wikidata.org/entity/P650	1
nadador	1
http://mappings.dbpedia.org/index.php/OntologyProperty:games	1
http://mappings.dbpedia.org/index.php/OntologyProperty:added	1
filo	1
eerbetoon	1
coirpeach	1
Teilgemeinde	1
ondergeslacht	1
opening date	1
tv.com id	1
（学名命名者）	1
gairm	1
http://mappings.dbpedia.org/index.php/OntologyProperty:grossDomesticProductNominalPerCapita	1
http://mappings.dbpedia.org/index.php/OntologyProperty:yearOfConstruction	1
http://mappings.dbpedia.org/index.php/OntologyClass:PlayWright	1
http://mappings.dbpedia.org/index.php/OntologyProperty:infantMortality	1
Partner	1
In modern English, a casino is a facility which houses and accommodates certain types of gambling activities.	1
paraguayanGuarani	1
b side	1
バイアスロン選手	1
http://mappings.dbpedia.org/index.php/OntologyClass:PoliticalFunction	1
voetbalmanager	1
http://mappings.dbpedia.org/index.php/OntologyProperty:maxTime	1
http://mappings.dbpedia.org/index.php/OntologyProperty:perifocus	1
programmeertaal	1
subregion	1
slagader	1
πολέμους	1
national collegiate athletic association team season	1
http://www.wikidata.org/entity/P575	1
number of offices	1
olympic event	1
Namen	1
episode number	1
size_v	1
година популације агломерације	1
Ανοικτό σμήνος	1
Unha disciplina académica é unha rama do coñecemento que unha comunidade de especialistas desenvolve con metodoloxías de investigación.	1
Έξυπνη κάρτα για το σύστημα πληρωμής των ναύλων για τα δημόσια συστήματα μεταφορών που είναι ή θα είναι διαθέσιμα στο σταθμό.	1
cites	1
學術期刊	1
best ranking finish	1
http://mappings.dbpedia.org/index.php/OntologyProperty:percentageLiteracyMen	1
year of elevation into the nobility	1
http://mappings.dbpedia.org/index.php/OntologyProperty:skiTow	1
Организация	1
http://mappings.dbpedia.org/index.php/OntologyClass:ProtohistoricalPeriod	1
creation christian bishop	1
2017-01-16T16:04Z	1
χώρες_λεκάνης	1
http://mappings.dbpedia.org/index.php/OntologyProperty:student	1
http://mappings.dbpedia.org/index.php/OntologyProperty:winsAtLPGA	1
dbo	1
http://mappings.dbpedia.org/index.php/OntologyProperty:codeMunicipalMonument	1
http://mappings.dbpedia.org/index.php/OntologyProperty:grayPage	1
llibre	1
dam	1
Penalties Team A	1
Pause	1
tír stairiúil	1
skifahrer	1
Amount of carbohydrates per servingSize of a Food	1
http://mappings.dbpedia.org/index.php/OntologyProperty:firstFlightStartDate	1
danishKrone	1
openbaar vervoer systeem	1
http://mappings.dbpedia.org/index.php/OntologyProperty:series	1
εκλογικό διάγραμμα	1
http://mappings.dbpedia.org/index.php/OntologyProperty:hallOfFame	1
Schulgeld ($)	1
http://mappings.dbpedia.org/index.php/OntologyProperty:cylinderBore	1
EKATTE code	1
militair bouwwerk	1
International Nonproprietary Name given to a pharmaceutical substance	1
european affiliation	1
amfaibiach	1
http://www.wikidata.org/entity/Q188451	1
Political concepts, e.g. Capitalism, Democracy	1
http://mappings.dbpedia.org/index.php/OntologyProperty:bodyDiscovered	1
Un embaixador é o funcionario diplomático de máis alto nivel acreditado diante de un Estado estranxeiro ou organización internacional.&lt;ref&gt;https://gl.wikipedia.org/wiki/Embaixador&lt;/ref&gt;	1
Πολυβόλο	1
http://mappings.dbpedia.org/index.php/OntologyProperty:shipCrew	1
Straßenbahn	1
http://mappings.dbpedia.org/index.php/OntologyProperty:numberOfMunicipalities	1
Mindestsystemanforderungen	1
planète	1
http://mappings.dbpedia.org/index.php/OntologyProperty:systemOfLaw	1
dancer	1
http://mappings.dbpedia.org/index.php/OntologyProperty:routeEnd	1
évènement d'arts martiaux mixtes	1
siège	1
Deze property is voor de lijst van monumenten die horen bij het monument van de infobox	1
http://www.wikidata.org/entity/Q11446	1
düşenler	1
blazon link	1
photographe	1
http://mappings.dbpedia.org/index.php/OntologyProperty:fullScore	1
gleacaí	1
sculpture	1
Getriebe	1
χαρακτήρας ανιμάνγκα	1
Alternative naming of anything not being a Person (for which case foaf:nick should be used).	1
anime	1
Christliche Lehre	1
http://mappings.dbpedia.org/index.php/OntologyProperty:teamName	1
Maximum preparation time of a recipe / Food	1
ligue de jeux vidéo	1
이집트 신	1
http://mappings.dbpedia.org/index.php/OntologyProperty:amateurKo	1
vulcão	1
chiffre d'affaire ($)	1
verfilmd als	1
número de participantes	1
Alps subsection	1
tanımlar	1
http://dbpedia.org/ontology/alternativeName	1
olympic games wins	1
source position	1
http://mappings.dbpedia.org/index.php/OntologyProperty:sourceCountry	1
taoiseach	1
stilstaand beeld	1
http://mappings.dbpedia.org/index.php/OntologyProperty:operatingIncome	1
planda	1
Date of the first publication.	1
main domain	1
http://mappings.dbpedia.org/index.php/OntologyProperty:lowestMountain	1
http://mappings.dbpedia.org/index.php/OntologyProperty:fees	1
放送事業者	1
the person who is responsible for the film set design	1
hoogte van de toren	1
muschio	1
absolute magnitude	1
former highschool	1
figure skater	1
Food is any eatable or drinkable substance that is normally consumed by humans.	1
amateur team	1
http://schema.org/Comment	1
em perigo desde	1
http://mappings.dbpedia.org/index.php/OntologyProperty:architect	1
http://schema.org/Restaurant	1
manager years	1
http://mappings.dbpedia.org/index.php/OntologyProperty:areaMetro	1
apoapsis (μ)	1
http://mappings.dbpedia.org/index.php/OntologyProperty:crewMember	1
ενεργά χρόνια τέλος του χρόνου	1
cubicMetre	1
διαγωνισμός ποδηλασίας	1
http://mappings.dbpedia.org/index.php/OntologyProperty:soccerTournamentClosingSeason	1
NGC name	1
lotnisko	1
http://mappings.dbpedia.org/index.php/OntologyProperty:lastProMatch	1
http://dbpedia.org/ontology/Judge	1
vicepremier	1
漫画	1
http://mappings.dbpedia.org/index.php/OntologyProperty:minimumTemperature	1
http://mappings.dbpedia.org/index.php/OntologyClass:ScientificConcept	1
Künstler der klassischen Musik	1
http://mappings.dbpedia.org/index.php/OntologyProperty:premiereDate	1
http://mappings.dbpedia.org/index.php/OntologyProperty:phonePrefix	1
life expectancy	1
subway station	1
naomh	1
falklandIslandsPound	1
Μάζα αλμυρού νερού που αποτελεί σημαντικό μέρος της υδρόσφαιρας ενός πλανήτη.	1
ehemalige Highschool	1
Parlamentsmitglied	1
O αθλητής που παίζει πινγκ-πονγκ	1
Regierung	1
beste Platzierung im Ranglistenturnier	1
Χώρα	1
http://mappings.dbpedia.org/index.php/OntologyProperty:ordination	1
guineaFranc	1
Startplatz	1
Anzahl der Enthaltungen nach der Abstimmung	1
Romeinse keizer	1
Ο ραδιοτηλεοπτικός φορέας  είναι ένας οργανισμός που είναι υπεύθυνος για την παραγωγή ραδιοφωνικών ή τηλεοπτικών προγραμμάτων και / ή τη διαβίβασή τους	1
http://mappings.dbpedia.org/index.php/OntologyProperty:otherFuelType	1
conifeer	1
http://mappings.dbpedia.org/index.php/OntologyProperty:numberOfLawyers	1
Jahr der Erstausgabe	1
Singer	1
http://mappings.dbpedia.org/index.php/OntologyProperty:elevationQuote	1
http://mappings.dbpedia.org/index.php/OntologyProperty:grossDomesticProduct	1
archipel	1
συντομογραφία	1
http://mappings.dbpedia.org/index.php/OntologyClass:Wine	1
Firma	1
Ο ιππόδρομος,εναλλακτικός όρος για την πίστα διεξαγωγής αγώνων μεταξύ ίππων,συναντάται σε χώρες όπως η Αγγλία, Αυστραλία, Χονγκ Κονγκ και τα Ηνωμένα Αραβικά Εμιράτα.	1
population density rural (/sqkm)	1
http://mappings.dbpedia.org/index.php/OntologyProperty:geneReviewsName	1
Oberfläche (m2)	1
mamífero	1
manhwa	1
A synagogue, sometimes spelt synagog, is a Jewish or Samaritan house of prayer.	1
http://mappings.dbpedia.org/index.php/OntologyProperty:killedBy	1
http://mappings.dbpedia.org/index.php/OntologyProperty:cmpEvaDuration	1
http://mappings.dbpedia.org/index.php/OntologyClass:Regency	1
costume designer	1
best rank double	1
wimbledon single	1
航空機	1
bloedvat	1
Podest	1
instrumentalist	1
法 (法学)	1
καλλιτέχνης κλασικής μουσικής	1
A current member of an athletic team.	1
rank of an agreement	1
http://mappings.dbpedia.org/index.php/OntologyClass:BiologicalDatabase	1
http://mappings.dbpedia.org/index.php/OntologyProperty:inflow	1
Kind	1
http://mappings.dbpedia.org/index.php/OntologyClass:TeamSport	1
4.2-SNAPSHOT	1
http://mappings.dbpedia.org/index.php/OntologyProperty:variantOf	1
foireann liathróid láimhe	1
http://www.wikidata.org/entity/Q156362	1
automobile	1
http://mappings.dbpedia.org/index.php/OntologyProperty:numberOfVisitorsAsOf	1
Analogous to a foaf:Agent, an agent is an entity that acts. This is intended to be the super class of Person and Organisation.	1
alcoholpercentage	1
http://mappings.dbpedia.org/index.php/OntologyProperty:careerPrizeMoney	1
type of storage	1
http://mappings.dbpedia.org/index.php/OntologyClass:Economist	1
size thumbnail	1
http://schema.org/RadioStation	1
家族	1
de advocaat-generaal	1
capeVerdeEscudo	1
bioloog	1
cricketer	1
kingdom	1
medalhista	1
rugby club	1
Heimstadion	1
luitenant	1
capacity factor	1
Serie	1
http://mappings.dbpedia.org/index.php/OntologyProperty:soccerTournamentOpeningSeason	1
ημερομηνία_θανάτου	1
historischer Name	1
erfolgreiche Starts	1
west place	1
minimum elevation (μ)	1
http://mappings.dbpedia.org/index.php/OntologyClass:Aristocrat	1
agency	1
guatemalanQuetzal	1
sportseizoen	1
http://mappings.dbpedia.org/index.php/OntologyProperty:numberOfSpeakers	1
http://mappings.dbpedia.org/index.php/OntologyProperty:inn	1
euro	1
mulino a vento	1
ogen	1
gefolgt von	1
produziert	1
goud op de Olympische Spelen	1
Kολυμβητής	1
http://mappings.dbpedia.org/index.php/OntologyProperty:premiereYear	1
Aufgegangen in Partei	1
juego de cartas	1
http://mappings.dbpedia.org/index.php/OntologyProperty:historicalName	1
phylum	1
http://mappings.dbpedia.org/index.php/OntologyProperty:raceResult	1
last position	1
http://mappings.dbpedia.org/index.php/OntologyProperty:documentNumber	1
coirpeog	1
http://mappings.dbpedia.org/index.php/OntologyProperty:capitalRegion	1
http://mappings.dbpedia.org/index.php/OntologyProperty:origo	1
http://mappings.dbpedia.org/index.php/OntologyProperty:officerInCharge	1
Multimediaelement	1
macanesePataca	1
sovereign country	1
површина крила (m2)	1
σατυρικό σκίτσο	1
Kosten ($)	1
a competition between two football teams	1
http://mappings.dbpedia.org/index.php/OntologyClass:ChristianPatriarch	1
lider	1
ehemalige Sendergruppe	1
http://dbpedia.org/ontology/RailwayTunnel	1
vallei	1
diameter (km)	1
http://mappings.dbpedia.org/index.php/OntologyClass:Skater	1
sport teamlid	1
http://mappings.dbpedia.org/index.php/OntologyClass:WaterwayTunnel	1
element period	1
gitarist	1
The end date and time of the event.	1
Μια ομάδα αθλητικών ομάδων που ανταγωνίζονται μεταξύ τους σε αυστραλιανό ποδόσφαιρο.	1
http://mappings.dbpedia.org/index.php/OntologyProperty:dutchMIPCode	1
http://mappings.dbpedia.org/index.php/OntologyClass:Article	1
アメリカン・フットボール・チーム	1
railway line	1
iconographic attributes	1
http://mappings.dbpedia.org/index.php/OntologyProperty:dorlandsSuffix	1
sport discipline	1
Zugriffsdatum	1
http://mappings.dbpedia.org/index.php/OntologyClass:MathematicalConcept	1
μη κερδοσκοπική οργάνωση	1
date of christening	1
http://mappings.dbpedia.org/index.php/OntologyProperty:soccerTournamentMostSuccesfull	1
Anzahl gebaut	1
singaporeDollar	1
Wein	1
VIAF Id	1
Instrument	1
citizenship	1
παίκτης του handball	1
http://mappings.dbpedia.org/index.php/OntologyProperty:barangays	1
slogan	1
service start year	1
system of law	1
patriarcha chrześcijański	1
wins at championships	1
geistlicher	1
Debüt	1
θέατρο	1
http://mappings.dbpedia.org/index.php/OntologyProperty:detractor	1
manhwa	1
féile scannán	1
http://mappings.dbpedia.org/index.php/OntologyProperty:conservationStatus	1
dia	1
음악가	1
us open mixed	1
Reiter	1
Humangen Lokation	1
code book or statute book referred to in this legal case	1
http://mappings.dbpedia.org/index.php/OntologyProperty:fcRuns	1
http://mappings.dbpedia.org/index.php/OntologyProperty:rocketStages	1
Láithreán Oidhreachta Domhanda	1
καθηγητής	1
A document with a filename	1
διακλάδωση_του	1
http://www.wikidata.org/entity/P498	1
block	1
δύναμη	1
cubicKilometre	1
úinéir	1
reilig	1
http://mappings.dbpedia.org/index.php/OntologyClass:ConveyorSystem	1
beschermd gebied	1
Needs to be removed, left at the moment to not break DBpedia Live	1
http://mappings.dbpedia.org/index.php/OntologyProperty:coastLine	1
Jahr der Erstbesteigung	1
personagem de quadrinhos	1
Aantal stemmen tegen	1
http://mappings.dbpedia.org/index.php/OntologyProperty:sourceConfluencePlace	1
Load limit of the bridge.	1
Vorwahl	1
taille de fichier (MB)	1
alongside	1
fotocamera	1
A Resume describes a persons work experience and skill set.	1
reginetta di bellezza	1
muisgenoom locatie	1
ionad siopadóireachta	1
http://schema.org/City	1
British Comedy Awards	1
http://www.wikidata.org/entity/Q185187	1
http://mappings.dbpedia.org/index.php/OntologyProperty:championInDouble	1
un asentamiento permanente y relativamente grande, especialmente un gran asentamiento urbano	1
http://mappings.dbpedia.org/index.php/OntologyProperty:simcCode	1
chancelier	1
aircraft	1
chemisches Element	1
魚類	1
subject term	1
http://mappings.dbpedia.org/index.php/OntologyProperty:weddingParentsDate	1
Carrierestap	1
http://mappings.dbpedia.org/index.php/OntologyClass:Area	1
bodybuilder	1
http://mappings.dbpedia.org/index.php/OntologyProperty:party	1
μέσα μαζικής μεταφοράς	1
country with first satellite	1
Personalbestand	1
http://mappings.dbpedia.org/index.php/OntologyProperty:elementBlock	1
http://mappings.dbpedia.org/index.php/OntologyProperty:watershed	1
εκβολές	1
type de surface	1
http://mappings.dbpedia.org/index.php/OntologyProperty:leadTeam	1
http://mappings.dbpedia.org/index.php/OntologyProperty:placeOfBurial	1
categoria do indice de desenvolvimento humano (IDH)	1
http://mappings.dbpedia.org/index.php/OntologyProperty:internationalPhonePrefix	1
legal arrondissement	1
http://www.wikidata.org/entity/Q265868	1
http://mappings.dbpedia.org/index.php/OntologyProperty:month	1
http://mappings.dbpedia.org/index.php/OntologyClass:Broadcaster	1
Einzeltitel	1
http://mappings.dbpedia.org/index.php/OntologyProperty:dateBudget	1
olympic oath sworn by	1
http://mappings.dbpedia.org/index.php/OntologyProperty:stockExchange	1
grupo	1
墓地	1
Online Computer Library Center number	1
The Library of Congress Control Number or LCCN is a serially based system of numbering cataloging records in the Library of Congress in the United States. It has nothing to do with the contents of any book, and should not be confused with Library of Congress Classification.	1
http://schema.org/BankOrCreditUnion	1
σύνδεσμος	1
one stage or stop on a road.	1
marcaíocht uisce	1
samochód	1
http://www.wikidata.org/entity/Q116	1
verdwenen molen code NL	1
grave stone or grave monument	1
Δήμος ονομάζεται μία οντότητα της δημόσιας διοίκησης, η οποία στα περισσότερα κράτη αποτελεί τη βασική αυτοδιοικητική μονάδα και κατά κανόνα περιλαμβάνει μια πόλη ή κωμόπολη και τα γύρω χωριά της.	1
αστέρι	1
http://schema.org/AdministrativeArea	1
http://mappings.dbpedia.org/index.php/OntologyProperty:christeningDate	1
http://mappings.dbpedia.org/index.php/OntologyProperty:deathDate	1
Nagroda Akademii Filmowej	1
Dramatiker	1
cabinet of ministers	1
mongolianTögrög	1
http://mappings.dbpedia.org/index.php/OntologyProperty:style	1
ounce	1
http://www.wikidata.org/entity/Q41291	1
http://mappings.dbpedia.org/index.php/OntologyProperty:numberOfIntercommunality	1
http://mappings.dbpedia.org/index.php/OntologyProperty:diseasesDb	1
Θέση	1
http://www.wikidata.org/entity/P345	1
строка периодической системы химических элементов, последовательность атомов по возрастанию заряда ядра и заполнению электронами внешней электронной оболочки.	1
επαναληπτική αναμετάδοση	1
glacier	1
http://mappings.dbpedia.org/index.php/OntologyProperty:coProducer	1
http://mappings.dbpedia.org/index.php/OntologyProperty:connectsReferencedTo	1
ruimteveer	1
CMP EVA duration (ω)	1
http://mappings.dbpedia.org/index.php/OntologyProperty:locationCountry	1
uma localização	1
http://mappings.dbpedia.org/index.php/OntologyProperty:birthDate	1
tafeltennisser	1
ginkgo	1
Doppelbenennung	1
Original use of ArchitecturalStructure or ConcentrationCamp, if it is currently being used as anything other than its original purpose.	1
casa vinicola	1
κουζίνα	1
alternativer Titel	1
εταιρεία δικηγόρων	1
Getränk	1
http://mappings.dbpedia.org/index.php/OntologyClass:Treadmill	1
Château d'eau	1
onderwijsinstelling	1
Fitnessgerät	1
naamsvariant	1
http://mappings.dbpedia.org/index.php/OntologyProperty:previousWork	1
motorwedstrijd	1
Journalist	1
army	1
ist Teil	1
kyrgyzstaniSom	1
