s	count
http://dbpedia.org/ontology/albedo	10
http://dbpedia.org/ontology/codeLandRegistry	10
http://dbpedia.org/ontology/numberOfGoldMedalsWon	10
http://dbpedia.org/ontology/giniCoefficient	10
http://dbpedia.org/ontology/GeologicalPeriod	10
http://dbpedia.org/ontology/causeOfDeath	10
http://dbpedia.org/ontology/coverArtist	10
http://dbpedia.org/ontology/affiliation	10
http://dbpedia.org/ontology/NaturalRegion	10
http://dbpedia.org/ontology/doctoralAdvisor	10
http://dbpedia.org/ontology/Lymph	10
http://dbpedia.org/ontology/RugbyPlayer	10
http://dbpedia.org/ontology/sex	10
http://dbpedia.org/ontology/inseeCode	10
http://dbpedia.org/ontology/founder	10
http://dbpedia.org/ontology/building	10
http://dbpedia.org/ontology/watershed	10
http://dbpedia.org/ontology/numberOfOffices	10
http://dbpedia.org/ontology/southEastPlace	10
http://dbpedia.org/ontology/locationCountry	10
http://dbpedia.org/ontology/assets	10
http://dbpedia.org/ontology/careerStation	10
http://dbpedia.org/ontology/Resume	10
http://dbpedia.org/ontology/CanadianFootballTeam	10
http://dbpedia.org/ontology/elementAbove	10
http://dbpedia.org/ontology/NationalAnthem	10
http://dbpedia.org/ontology/aircraftHelicopterAttack	10
http://dbpedia.org/ontology/casualties	10
http://dbpedia.org/ontology/aircraftAttack	10
http://dbpedia.org/ontology/HotSpring	10
http://dbpedia.org/ontology/routeEndLocation	10
http://dbpedia.org/ontology/hairColor	10
http://dbpedia.org/ontology/Diploma	10
http://dbpedia.org/ontology/numberOfHouses	10
http://dbpedia.org/ontology/SportsTeamMember	10
http://dbpedia.org/ontology/bustSize	10
http://dbpedia.org/ontology/yearOfElectrification	10
http://dbpedia.org/ontology/imdbId	10
http://dbpedia.org/ontology/PublicService	10
http://dbpedia.org/ontology/army	10
http://dbpedia.org/ontology/relatedFunctions	10
http://dbpedia.org/ontology/GovernmentType	10
http://dbpedia.org/ontology/PersonalEvent	10
http://dbpedia.org/ontology/duration	10
http://dbpedia.org/ontology/nearestCity	10
http://dbpedia.org/ontology/academicAdvisor	10
http://dbpedia.org/ontology/formerBandMember	10
http://dbpedia.org/ontology/editing	10
http://dbpedia.org/ontology/isPartOf	10
http://dbpedia.org/ontology/Producer	10
http://dbpedia.org/ontology/RecordLabel	10
http://dbpedia.org/ontology/manager	10
http://dbpedia.org/ontology/Planet/density	10
http://dbpedia.org/ontology/Fencer	10
http://dbpedia.org/ontology/voiceType	10
http://dbpedia.org/ontology/Memorial	10
http://dbpedia.org/ontology/Mine	10
http://dbpedia.org/ontology/engine	10
http://dbpedia.org/ontology/Treadmill	10
http://dbpedia.org/ontology/species	10
http://dbpedia.org/ontology/MetroStation	10
http://dbpedia.org/ontology/state	10
http://dbpedia.org/ontology/artery	10
http://dbpedia.org/ontology/Arrondissement	10
http://dbpedia.org/ontology/OfficeHolder	10
http://dbpedia.org/ontology/canton	10
http://dbpedia.org/ontology/Ligament	10
http://dbpedia.org/ontology/MicroRegion	10
http://dbpedia.org/ontology/CollectionOfValuables	10
http://dbpedia.org/ontology/alternativeTitle	10
http://dbpedia.org/ontology/leader	10
http://dbpedia.org/ontology/ClubMoss	10
http://dbpedia.org/ontology/VideogamesLeague	10
http://dbpedia.org/ontology/UnitOfWork	10
http://dbpedia.org/ontology/dean	10
http://dbpedia.org/ontology/numberOfBronzeMedalsWon	10
http://dbpedia.org/ontology/DocumentType	10
http://dbpedia.org/ontology/abstract	10
http://dbpedia.org/ontology/initiallyUsedFor	10
http://dbpedia.org/ontology/mascot	10
http://dbpedia.org/ontology/releaseDate	10
http://dbpedia.org/ontology/iso6393Code	10
http://dbpedia.org/ontology/isPartOfAnatomicalStructure	10
http://dbpedia.org/ontology/Canton	10
http://dbpedia.org/ontology/SportsManager	10
http://dbpedia.org/ontology/nextMission	10
http://dbpedia.org/ontology/aircraftHelicopter	10
http://dbpedia.org/ontology/setDesigner	10
http://dbpedia.org/ontology/demonym	10
http://dbpedia.org/ontology/codeNationalMonument	10
http://dbpedia.org/ontology/motto	10
http://dbpedia.org/ontology/ChemicalSubstance/density	10
http://dbpedia.org/ontology/partner	10
http://dbpedia.org/ontology/numberOfPlayers	10
http://dbpedia.org/ontology/NuclearPowerStation	10
http://dbpedia.org/ontology/literaryGenre	10
http://dbpedia.org/ontology/MovieDirector	10
http://dbpedia.org/ontology/MemberOfParliament	10
http://dbpedia.org/ontology/borough	10
http://dbpedia.org/ontology/Square	10
http://dbpedia.org/ontology/SystemOfLaw	10
http://dbpedia.org/ontology/plant	10
http://dbpedia.org/ontology/locatedInArea	10
http://dbpedia.org/ontology/sales	10
http://dbpedia.org/ontology/frequencyOfPublication	10
http://dbpedia.org/ontology/company	10
http://dbpedia.org/ontology/annualTemperature	10
http://dbpedia.org/ontology/codeMemorial	10
http://dbpedia.org/ontology/Medicine	10
http://dbpedia.org/ontology/numberOfProfessionals	10
http://dbpedia.org/ontology/alpsSoiusaCode	10
http://dbpedia.org/ontology/numberOfCollectionItems	10
http://dbpedia.org/ontology/GeopoliticalOrganisation	10
http://dbpedia.org/ontology/sportCountry	10
http://dbpedia.org/ontology/iso31661Code	10
http://dbpedia.org/ontology/length	10
http://dbpedia.org/ontology/previousEvent	10
http://dbpedia.org/ontology/HockeyTeam	10
http://dbpedia.org/ontology/eastPlace	10
http://dbpedia.org/ontology/CultivatedVariety	10
http://dbpedia.org/ontology/notableWork	10
http://dbpedia.org/ontology/principal	10
http://dbpedia.org/ontology/numberOfSilverMedalsWon	10
http://dbpedia.org/ontology/Genre	10
http://dbpedia.org/ontology/aircraftType	10
http://dbpedia.org/ontology/VolleyballPlayer	10
http://dbpedia.org/ontology/governmentType	10
http://dbpedia.org/ontology/administrativeDistrict	10
http://dbpedia.org/ontology/filename	10
http://dbpedia.org/ontology/procedure	10
http://dbpedia.org/ontology/Agglomeration	10
http://dbpedia.org/ontology/Galaxy/density	10
http://dbpedia.org/ontology/railwayPlatforms	10
http://dbpedia.org/ontology/influencedBy	10
http://dbpedia.org/ontology/routeJunction	10
http://dbpedia.org/ontology/vehicleCode	10
http://dbpedia.org/ontology/Territory	10
http://dbpedia.org/ontology/PlayWright	10
http://dbpedia.org/ontology/relatedPlaces	10
http://dbpedia.org/ontology/numberOfSeatsInParliament	10
http://dbpedia.org/ontology/diameter	10
http://dbpedia.org/ontology/secondDriver	10
http://dbpedia.org/ontology/recordedIn	10
http://dbpedia.org/ontology/censusYear	10
http://dbpedia.org/ontology/MusicalWork	10
http://dbpedia.org/ontology/riverMouth	10
http://dbpedia.org/ontology/mayor	10
http://dbpedia.org/ontology/IceHockeyPlayer	10
http://dbpedia.org/ontology/fundedBy	10
http://dbpedia.org/ontology/codeProvincialMonument	10
http://dbpedia.org/ontology/protectionStatus	10
http://dbpedia.org/ontology/Race	10
http://dbpedia.org/ontology/museum	10
http://dbpedia.org/ontology/disciple	10
http://dbpedia.org/ontology/Deputy	10
http://dbpedia.org/ontology/Reference	10
http://dbpedia.org/ontology/unloCode	10
http://dbpedia.org/ontology/Image	10
http://dbpedia.org/ontology/Mayor	10
http://dbpedia.org/ontology/actScore	10
http://dbpedia.org/ontology/SportsTeam	10
http://dbpedia.org/ontology/northPlace	10
http://dbpedia.org/ontology/album	10
http://dbpedia.org/ontology/Regency	10
http://dbpedia.org/ontology/HistoricPlace	10
http://dbpedia.org/ontology/judge	10
http://dbpedia.org/ontology/northEastPlace	10
http://dbpedia.org/ontology/resolution	10
http://dbpedia.org/ontology/ClassicalMusicArtist	10
http://dbpedia.org/ontology/Non-ProfitOrganisation	10
http://dbpedia.org/ontology/dutchMIPCode	10
http://dbpedia.org/ontology/afdbId	10
http://dbpedia.org/ontology/southPlace	10
http://dbpedia.org/ontology/productionCompany	10
http://dbpedia.org/ontology/fuelConsumption	10
http://dbpedia.org/ontology/leaderParty	10
http://dbpedia.org/ontology/VicePresident	10
http://dbpedia.org/ontology/currentlyUsedFor	10
http://dbpedia.org/ontology/finalPublicationDate	10
http://dbpedia.org/ontology/Statistic	10
http://dbpedia.org/ontology/legalForm	10
http://dbpedia.org/ontology/systemOfLaw	10
http://dbpedia.org/ontology/number	10
http://dbpedia.org/ontology/citizenship	10
http://dbpedia.org/ontology/archipelago	10
http://dbpedia.org/ontology/deanery	10
http://dbpedia.org/ontology/settlement	10
http://dbpedia.org/ontology/Contest	10
http://dbpedia.org/ontology/populationDensity	10
http://dbpedia.org/ontology/routeStartLocation	10
http://dbpedia.org/ontology/routeEnd	10
http://dbpedia.org/ontology/secretaryGeneral	10
http://dbpedia.org/ontology/currencyCode	10
http://dbpedia.org/ontology/PaintballLeague	10
http://dbpedia.org/ontology/achievement	10
http://dbpedia.org/ontology/river	10
http://dbpedia.org/ontology/FieldHockeyLeague	10
http://dbpedia.org/ontology/iso6391Code	10
http://dbpedia.org/ontology/BusinessPerson	10
http://dbpedia.org/ontology/Reptile	10
http://dbpedia.org/ontology/PrimeMinister	10
http://dbpedia.org/ontology/waistSize	10
http://dbpedia.org/ontology/previousWork	10
http://dbpedia.org/ontology/mediaType	10
http://dbpedia.org/ontology/GolfPlayer	10
http://dbpedia.org/ontology/OrganisationMember	10
http://dbpedia.org/ontology/GreenAlga	10
http://dbpedia.org/ontology/Sculptor	10
http://dbpedia.org/ontology/PoloLeague	10
http://dbpedia.org/ontology/LacrosseLeague	10
http://dbpedia.org/ontology/deathCause	10
http://dbpedia.org/ontology/CyclingTeam	10
http://dbpedia.org/ontology/wins	10
http://dbpedia.org/ontology/category	10
http://dbpedia.org/ontology/numberOfPages	10
http://dbpedia.org/ontology/inflow	10
http://dbpedia.org/ontology/iso6392Code	10
http://dbpedia.org/ontology/subsequentWork	10
http://dbpedia.org/ontology/Painter	10
http://dbpedia.org/ontology/governingBody	10
http://dbpedia.org/ontology/volume	10
http://dbpedia.org/ontology/Aristocrat	10
http://dbpedia.org/ontology/westPlace	10
http://dbpedia.org/ontology/codeMunicipalMonument	10
http://dbpedia.org/ontology/bodyDiscovered	10
http://dbpedia.org/ontology/artPatron	10
http://dbpedia.org/ontology/northWestPlace	10
http://dbpedia.org/ontology/cuisine	10
http://dbpedia.org/ontology/CricketTeam	10
http://dbpedia.org/ontology/nationalTeam	10
http://dbpedia.org/ontology/Engine/acceleration	10
http://dbpedia.org/ontology/HistoricalRegion	10
http://dbpedia.org/ontology/neighboringMunicipality	10
http://dbpedia.org/ontology/Lock	10
http://dbpedia.org/ontology/southWestPlace	10
http://dbpedia.org/ontology/meetingRoad	10
http://dbpedia.org/ontology/usedInWar	10
http://dbpedia.org/ontology/unicode	9
http://dbpedia.org/ontology/Earthquake	9
http://dbpedia.org/ontology/politicalPartyOfLeader	9
http://dbpedia.org/ontology/academicDiscipline	9
http://dbpedia.org/ontology/numberOfClubs	9
http://dbpedia.org/ontology/SpeedwayLeague	9
http://dbpedia.org/ontology/millsCodeBE	9
http://dbpedia.org/ontology/wineRegion	9
http://dbpedia.org/ontology/Blazon	9
http://dbpedia.org/ontology/soccerLeagueSeason	9
http://dbpedia.org/ontology/operatingSystem	9
http://dbpedia.org/ontology/musicType	9
http://dbpedia.org/ontology/zdb	9
http://dbpedia.org/ontology/war	9
http://dbpedia.org/ontology/soccerLeagueWinner	9
http://dbpedia.org/ontology/bedCount	9
http://dbpedia.org/ontology/ceo	9
http://dbpedia.org/ontology/alliance	9
http://dbpedia.org/ontology/officialSchoolColour	9
http://dbpedia.org/ontology/numberOfPeopleAttending	9
http://dbpedia.org/ontology/territory	9
http://dbpedia.org/ontology/registryNumber	9
http://dbpedia.org/ontology/honours	9
http://dbpedia.org/ontology/status	9
http://dbpedia.org/ontology/numberOfStaff	9
http://dbpedia.org/ontology/isPartOfWineRegion	9
http://dbpedia.org/ontology/Jockey	9
http://dbpedia.org/ontology/MusicDirector	9
http://dbpedia.org/ontology/fastestDriverTeam	9
http://dbpedia.org/ontology/dutchWinkelID	9
http://dbpedia.org/ontology/Lipid	9
http://dbpedia.org/ontology/idAllocine	9
http://dbpedia.org/ontology/Drug/boilingPoint	9
http://dbpedia.org/ontology/Swarm	9
http://dbpedia.org/ontology/dbnlCodeDutch	9
http://dbpedia.org/ontology/medalist	9
http://dbpedia.org/ontology/animator	9
http://dbpedia.org/ontology/astrologicalSign	9
http://dbpedia.org/ontology/network	9
http://dbpedia.org/ontology/isRouteStop	9
http://dbpedia.org/ontology/LineOfFashion	9
http://dbpedia.org/ontology/vein	9
http://dbpedia.org/ontology/openAccessContent	9
http://dbpedia.org/ontology/dateUnveiled	9
http://dbpedia.org/ontology/administrator	9
http://dbpedia.org/ontology/On-SiteTransportation/width	9
http://dbpedia.org/ontology/organisationMember	9
http://dbpedia.org/ontology/stylisticOrigin	9
http://dbpedia.org/ontology/areaLand	9
http://dbpedia.org/ontology/albumRuntime	9
http://dbpedia.org/ontology/sportSpecialty	9
http://dbpedia.org/ontology/lastRace	9
http://dbpedia.org/ontology/subGenus	9
http://dbpedia.org/ontology/Gnetophytes	9
http://dbpedia.org/ontology/aircraftInterceptor	9
http://dbpedia.org/ontology/averageSpeed	9
http://dbpedia.org/ontology/symbol	9
http://dbpedia.org/ontology/blazon	9
http://dbpedia.org/ontology/SportCompetitionResult	9
http://dbpedia.org/ontology/atPage	9
http://dbpedia.org/ontology/waterwayThroughTunnel	9
http://dbpedia.org/ontology/State	9
http://dbpedia.org/ontology/description	9
http://dbpedia.org/ontology/border	9
http://dbpedia.org/ontology/AthleticsPlayer	9
http://dbpedia.org/ontology/soccerTournamentTopScorer	9
http://dbpedia.org/ontology/museumType	9
http://dbpedia.org/ontology/numberOfReactors	9
http://dbpedia.org/ontology/galicianSpeakersDate	9
http://dbpedia.org/ontology/lowestMountain	9
http://dbpedia.org/ontology/federalState	9
http://dbpedia.org/ontology/numberOfIslands	9
http://dbpedia.org/ontology/Article	9
http://dbpedia.org/ontology/presenter	9
http://dbpedia.org/ontology/governor	9
http://dbpedia.org/ontology/homeport	9
http://dbpedia.org/ontology/chairperson	9
http://dbpedia.org/ontology/soccerTournamentMostSuccesfull	9
http://dbpedia.org/ontology/training	9
http://dbpedia.org/ontology/PokerPlayer	9
http://dbpedia.org/ontology/Host	9
http://dbpedia.org/ontology/GolfTournament	9
http://dbpedia.org/ontology/finalPublicationYear	9
http://dbpedia.org/ontology/heritageRegister	9
http://dbpedia.org/ontology/codeBook	9
http://dbpedia.org/ontology/digitalChannel	9
http://dbpedia.org/ontology/Psychologist	9
http://dbpedia.org/ontology/lastWin	9
http://dbpedia.org/ontology/foundingYear	9
http://dbpedia.org/ontology/fuel	9
http://dbpedia.org/ontology/cost	9
http://dbpedia.org/ontology/breeder	9
http://dbpedia.org/ontology/march	9
http://dbpedia.org/ontology/britishComedyAwards	9
http://dbpedia.org/ontology/atRowNumber	9
http://dbpedia.org/ontology/relativeAtomicMass	9
http://dbpedia.org/ontology/visitorsTotal	9
http://dbpedia.org/ontology/participatingIn	9
http://dbpedia.org/ontology/majorIsland	9
http://dbpedia.org/ontology/crew	9
http://dbpedia.org/ontology/routePrevious	9
http://dbpedia.org/ontology/shoeSize	9
http://dbpedia.org/ontology/firstPublisher	9
http://dbpedia.org/ontology/voice	9
http://dbpedia.org/ontology/numberOfMunicipalities	9
http://dbpedia.org/ontology/subsidiary	9
http://dbpedia.org/ontology/equipment	9
http://dbpedia.org/ontology/geneLocationEnd	9
http://dbpedia.org/ontology/crewMember	9
http://dbpedia.org/ontology/pdb	9
http://dbpedia.org/ontology/galicianSpeakersPercentage	9
http://dbpedia.org/ontology/NaturalEvent	9
http://dbpedia.org/ontology/musicians	9
http://dbpedia.org/ontology/gameArtist	9
http://dbpedia.org/ontology/vicePrimeMinister	9
http://dbpedia.org/ontology/father	9
http://dbpedia.org/ontology/league	9
http://dbpedia.org/ontology/features	9
http://dbpedia.org/ontology/HandballLeague	9
http://dbpedia.org/ontology/climate	9
http://dbpedia.org/ontology/restingPlace	9
http://dbpedia.org/ontology/routeEndDirection	9
http://dbpedia.org/ontology/gaudiAward	9
http://dbpedia.org/ontology/visitorsPerYear	9
http://dbpedia.org/ontology/MythologicalFigure	9
http://dbpedia.org/ontology/startPoint	9
http://dbpedia.org/ontology/redListIdNL	9
http://dbpedia.org/ontology/TelevisionDirector	9
http://dbpedia.org/ontology/formula	9
http://dbpedia.org/ontology/numberOfRooms	9
http://dbpedia.org/ontology/secondTeam	9
http://dbpedia.org/ontology/MilitaryStructure	9
http://dbpedia.org/ontology/BusCompany	9
http://dbpedia.org/ontology/specialEffects	9
http://dbpedia.org/ontology/SpaceStation/volume	9
http://dbpedia.org/ontology/terytCode	9
http://dbpedia.org/ontology/tennisSurfaceType	9
http://dbpedia.org/ontology/youthYears	9
http://dbpedia.org/ontology/Galaxy/volume	9
http://dbpedia.org/ontology/ekatteCode	9
http://dbpedia.org/ontology/Religious	9
http://dbpedia.org/ontology/suppreddedDate	9
http://dbpedia.org/ontology/endPoint	9
http://dbpedia.org/ontology/comparable	9
http://dbpedia.org/ontology/Horse	9
http://dbpedia.org/ontology/impactFactorAsOf	9
http://dbpedia.org/ontology/superintendent	9
http://dbpedia.org/ontology/veneratedIn	9
http://dbpedia.org/ontology/goalsInNationalTeam	9
http://dbpedia.org/ontology/percentageAlcohol	9
http://dbpedia.org/ontology/polishFilmAward	9
http://dbpedia.org/ontology/parentOrganisation	9
http://dbpedia.org/ontology/millsCodeNL	9
http://dbpedia.org/ontology/baftaAward	9
http://dbpedia.org/ontology/continentRank	9
http://dbpedia.org/ontology/MouseGene	9
http://dbpedia.org/ontology/volumes	9
http://dbpedia.org/ontology/CollegeCoach	9
http://dbpedia.org/ontology/guest	9
http://dbpedia.org/ontology/allcinemaId	9
http://dbpedia.org/ontology/revenue	9
http://dbpedia.org/ontology/HistoricalProvince	9
http://dbpedia.org/ontology/tattoo	9
http://dbpedia.org/ontology/curator	9
http://dbpedia.org/ontology/olympicOathSwornBy	9
http://dbpedia.org/ontology/fastestDriver	9
http://dbpedia.org/ontology/generalManager	9
http://dbpedia.org/ontology/industry	9
http://dbpedia.org/ontology/TheatreDirector	9
http://dbpedia.org/ontology/populationAsOf	9
http://dbpedia.org/ontology/IceHockeyLeague	9
http://dbpedia.org/ontology/chiefEditor	9
http://dbpedia.org/ontology/recordDate	9
http://dbpedia.org/ontology/spokenIn	9
http://dbpedia.org/ontology/visitorsPercentageChange	9
http://dbpedia.org/ontology/unknownOutcomes	9
http://dbpedia.org/ontology/raceTrack	9
http://dbpedia.org/ontology/cityRank	9
http://dbpedia.org/ontology/hasInsidePlace	9
http://dbpedia.org/ontology/significantProject	9
http://dbpedia.org/ontology/originalTitle	9
http://dbpedia.org/ontology/Software/fileSize	9
http://dbpedia.org/ontology/isPartOfMilitaryConflict	9
http://dbpedia.org/ontology/humanDevelopmentIndex	9
http://dbpedia.org/ontology/MovieGenre	9
http://dbpedia.org/ontology/LacrossePlayer	9
http://dbpedia.org/ontology/Depth	9
http://dbpedia.org/ontology/Attack	9
http://dbpedia.org/ontology/automobilePlatform	9
http://dbpedia.org/ontology/subsequentInfrastructure	9
http://dbpedia.org/ontology/latinName	9
http://dbpedia.org/ontology/PrehistoricalPeriod	9
http://dbpedia.org/ontology/politicalPartyInLegislature	9
http://dbpedia.org/ontology/fuelCapacity	9
http://dbpedia.org/ontology/channel	9
http://dbpedia.org/ontology/patron	9
http://dbpedia.org/ontology/analogChannel	9
http://dbpedia.org/ontology/SnookerChamp	9
http://dbpedia.org/ontology/debut	9
http://dbpedia.org/ontology/personFunction	9
http://dbpedia.org/ontology/Canoeist	9
http://dbpedia.org/ontology/Convention	9
http://dbpedia.org/ontology/wavelength	9
http://dbpedia.org/ontology/activeYearsEndYear	9
http://dbpedia.org/ontology/time	9
http://dbpedia.org/ontology/Engine/width	9
http://dbpedia.org/ontology/Planet/volume	9
http://dbpedia.org/ontology/riverBranch	9
http://dbpedia.org/ontology/VolleyballCoach	9
http://dbpedia.org/ontology/aircraftHelicopterTransport	9
http://dbpedia.org/ontology/largestSettlement	9
http://dbpedia.org/ontology/board	9
http://dbpedia.org/ontology/MilitaryConflict	9
http://dbpedia.org/ontology/soccerLeagueRelegated	9
http://dbpedia.org/ontology/campus	9
http://dbpedia.org/ontology/hipSize	9
http://dbpedia.org/ontology/icd9	9
http://dbpedia.org/ontology/headChef	9
http://dbpedia.org/ontology/influenced	9
http://dbpedia.org/ontology/ConveyorSystem/width	9
http://dbpedia.org/ontology/VolleyballLeague	9
http://dbpedia.org/ontology/associationOfLocalGovernment	9
http://dbpedia.org/ontology/anniversary	9
http://dbpedia.org/ontology/SportsTeamSeason	9
http://dbpedia.org/ontology/americanComedyAward	9
http://dbpedia.org/ontology/Cat	9
http://dbpedia.org/ontology/numberOfEntrances	9
http://dbpedia.org/ontology/RugbyClub	9
http://dbpedia.org/ontology/person	9
http://dbpedia.org/ontology/numberOfSportsEvents	9
http://dbpedia.org/ontology/diseasesDb	9
http://dbpedia.org/ontology/island	9
http://dbpedia.org/ontology/SambaSchool	9
http://dbpedia.org/ontology/administrativeCenter	9
http://dbpedia.org/ontology/wheelbase	9
http://dbpedia.org/ontology/Infrastructure	9
http://dbpedia.org/ontology/InlineHockeyLeague	9
http://dbpedia.org/ontology/broadcastArea	9
http://dbpedia.org/ontology/variantOf	9
http://dbpedia.org/ontology/makeupArtist	9
http://dbpedia.org/ontology/organ	9
http://dbpedia.org/ontology/configuration	9
http://dbpedia.org/ontology/ethnicGroup	9
http://dbpedia.org/ontology/observatory	9
http://dbpedia.org/ontology/twinTown	9
http://dbpedia.org/ontology/builder	9
http://dbpedia.org/ontology/codeListOfHonour	9
http://dbpedia.org/ontology/Lake/volume	9
http://dbpedia.org/ontology/impactFactor	9
http://dbpedia.org/ontology/militaryUnit	9
http://dbpedia.org/ontology/circulation	9
http://dbpedia.org/ontology/countryRank	9
http://dbpedia.org/ontology/alternativeName	9
http://dbpedia.org/ontology/salary	9
http://dbpedia.org/ontology/RallyDriver	9
http://dbpedia.org/ontology/passengersPerYear	9
http://dbpedia.org/ontology/SnookerPlayer	9
http://dbpedia.org/ontology/completionDate	9
http://dbpedia.org/ontology/HumanGene	9
http://dbpedia.org/ontology/class	9
http://dbpedia.org/ontology/arielAward	9
http://dbpedia.org/ontology/documentNumber	9
http://dbpedia.org/ontology/actingHeadteacher	9
http://dbpedia.org/ontology/HorseRider	9
http://dbpedia.org/ontology/RadioHost	9
http://dbpedia.org/ontology/magazine	9
http://dbpedia.org/ontology/servingRailwayLine	9
http://dbpedia.org/ontology/profession	9
http://dbpedia.org/ontology/silCode	9
http://dbpedia.org/ontology/HistoricalCountry	9
http://dbpedia.org/ontology/date	9
http://dbpedia.org/ontology/dutchPPNCode	9
http://dbpedia.org/ontology/age	9
http://dbpedia.org/ontology/LightNovel	9
http://dbpedia.org/ontology/projectParticipant	9
http://dbpedia.org/ontology/aircraftHelicopterCargo	9
http://dbpedia.org/ontology/subtitle	9
http://dbpedia.org/ontology/destination	9
http://dbpedia.org/ontology/Bay	9
http://dbpedia.org/ontology/ageRange	9
http://dbpedia.org/ontology/areaUrban	9
http://dbpedia.org/ontology/ofsCode	9
http://dbpedia.org/ontology/EurovisionSongContestEntry	9
http://dbpedia.org/ontology/GrossDomesticProductPerCapita	9
http://dbpedia.org/ontology/structuralSystem	9
http://dbpedia.org/ontology/viafId	9
http://dbpedia.org/ontology/day	9
http://dbpedia.org/ontology/geneLocationStart	9
http://dbpedia.org/ontology/PopulatedPlace/areaTotal	9
http://dbpedia.org/ontology/hasOutsidePlace	9
http://dbpedia.org/ontology/originalStartPoint	9
http://dbpedia.org/ontology/InformationAppliance	9
http://dbpedia.org/ontology/firstOwner	9
http://dbpedia.org/ontology/areaWater	9
http://dbpedia.org/ontology/Medician	9
http://dbpedia.org/ontology/HistoricalSettlement	9
http://dbpedia.org/ontology/RomanEmperor	9
http://dbpedia.org/ontology/ruling	9
http://dbpedia.org/ontology/aircraftFighter	9
http://dbpedia.org/ontology/activeYears	9
http://dbpedia.org/ontology/OlympicResult	9
http://dbpedia.org/ontology/crosses	9
http://dbpedia.org/ontology/Congressman	9
http://dbpedia.org/ontology/afiAward	9
http://dbpedia.org/ontology/firstWinner	9
http://dbpedia.org/ontology/regency	9
http://dbpedia.org/ontology/ChemicalSubstance/boilingPoint	9
http://dbpedia.org/ontology/aircraftBomber	9
http://dbpedia.org/ontology/primeMinister	9
http://dbpedia.org/ontology/restingDate	9
http://dbpedia.org/ontology/senator	9
http://dbpedia.org/ontology/mountainRange	9
http://dbpedia.org/ontology/AustralianFootballTeam	9
http://dbpedia.org/ontology/areaOfCatchment	9
http://dbpedia.org/ontology/otherServingLines	9
http://dbpedia.org/ontology/rightTributary	9
http://dbpedia.org/ontology/spokesperson	9
http://dbpedia.org/ontology/TrackList	9
http://dbpedia.org/ontology/centuryBreaks	9
http://dbpedia.org/ontology/RailwayTunnel	9
http://dbpedia.org/ontology/viceLeaderParty	9
http://dbpedia.org/ontology/owns	9
http://dbpedia.org/ontology/HistoricalDistrict	9
http://dbpedia.org/ontology/outflow	9
http://dbpedia.org/ontology/municipality	9
http://dbpedia.org/ontology/mother	9
http://dbpedia.org/ontology/spike	9
http://dbpedia.org/ontology/groupCommemorated	9
http://dbpedia.org/ontology/closeTo	9
http://dbpedia.org/ontology/launchSite	9
http://dbpedia.org/ontology/AmericanFootballCoach	9
http://dbpedia.org/ontology/formationDate	9
http://dbpedia.org/ontology/apoapsis	9
http://dbpedia.org/ontology/engineer	9
http://dbpedia.org/ontology/FormerMunicipality	9
http://dbpedia.org/ontology/Curler	9
http://dbpedia.org/ontology/leftTributary	9
http://dbpedia.org/ontology/soccerTournamentLastChampion	9
http://dbpedia.org/ontology/nutsCode	9
http://dbpedia.org/ontology/languageFamily	9
http://dbpedia.org/ontology/routeStartDirection	9
http://dbpedia.org/ontology/mouthPosition	9
http://dbpedia.org/ontology/routeNext	9
http://dbpedia.org/ontology/technique	9
http://dbpedia.org/ontology/greekName	9
http://dbpedia.org/ontology/areaOfSearch	9
http://dbpedia.org/ontology/SquashPlayer	9
http://dbpedia.org/ontology/goalsInLeague	9
http://dbpedia.org/ontology/numberOfEpisodes	9
http://dbpedia.org/ontology/product	9
http://dbpedia.org/ontology/Humorist	9
http://dbpedia.org/ontology/battle	9
http://dbpedia.org/ontology/projectCoordinator	9
http://dbpedia.org/ontology/FashionDesigner	9
http://dbpedia.org/ontology/binomial	9
http://dbpedia.org/ontology/ClericalAdministrativeRegion	9
http://dbpedia.org/ontology/Venue	9
http://dbpedia.org/ontology/weddingParentsDate	9
http://dbpedia.org/ontology/percentageFat	9
http://dbpedia.org/ontology/VoiceActor	9
http://dbpedia.org/ontology/cemetery	9
http://dbpedia.org/ontology/sport	9
http://dbpedia.org/ontology/Bodybuilder	9
http://dbpedia.org/ontology/handedness	9
http://dbpedia.org/ontology/RoadJunction	9
http://dbpedia.org/ontology/Vicar	9
http://dbpedia.org/ontology/painter	9
http://dbpedia.org/ontology/allegiance	9
http://dbpedia.org/ontology/musicalKey	9
http://dbpedia.org/ontology/routeDirection	9
http://dbpedia.org/ontology/numberOfParticipatingFemaleAthletes	9
http://dbpedia.org/ontology/MovingWalkway/width	9
http://dbpedia.org/ontology/MeanOfTransportation/width	9
http://dbpedia.org/ontology/radio	9
http://dbpedia.org/ontology/costumeDesigner	9
http://dbpedia.org/ontology/opponent	9
http://dbpedia.org/ontology/musicBy	9
http://dbpedia.org/ontology/Escalator/width	9
http://dbpedia.org/ontology/managerClub	9
http://dbpedia.org/ontology/Dike	9
http://dbpedia.org/ontology/WindMotor	9
http://dbpedia.org/ontology/aircraftHelicopterObservation	9
http://dbpedia.org/ontology/Weapon/width	9
http://dbpedia.org/ontology/spacestation	9
http://dbpedia.org/ontology/fareZone	9
